,incident_key,occur_date,occur_time,boro,loc_of_occur_desc,loc_classfctn_desc,murder,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,newgeoreferencedcolumn,zipcodes,date_time
130,266049108,03/31/2023,03:45:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK HISPANIC,POINT (-73.91475287 40.82519916),10929.0,2023-03-31 03:45:00
131,262334289,01/21/2023,04:00:00,QUEENS,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,F,BLACK,POINT (-73.884524 40.739221),14784.0,2023-01-21 04:00:00
132,265630356,03/24/2023,20:15:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.91195031 40.70678339),15310.0,2023-03-24 20:15:00
133,264144635,02/23/2023,20:57:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.98399494 40.69841422),16865.0,2023-02-23 20:57:00
134,263891838,02/18/2023,23:41:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.865273 40.869405),11605.0,2023-02-18 23:41:00
135,261779759,01/09/2023,19:17:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.83575 40.768588),13832.0,2023-01-09 19:17:00
136,262015261,01/16/2023,09:50:00,QUEENS,OUTSIDE,DWELLING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.80336 40.694097),24670.0,2023-01-16 09:50:00
137,261194183,01/01/2023,05:55:00,BRONX,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,F,BLACK,POINT (-73.858817 40.893855),11275.0,2023-01-01 05:55:00
138,265354835,03/19/2023,23:48:00,BRONX,INSIDE,COMMERCIAL,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.850098 40.903785),11608.0,2023-03-19 23:48:00
139,264600808,03/04/2023,18:29:00,QUEENS,OUTSIDE,HOUSING,N,18-24,M,BLACK,18-24,M,BLACK,POINT (-73.936279 40.773785),16859.0,2023-03-04 18:29:00
140,262210198,01/19/2023,19:45:00,BROOKLYN,OUTSIDE,OTHER,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.91635451 40.67782385),13516.0,2023-01-19 19:45:00
141,264417853,03/01/2023,19:00:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.873827 40.877795),11605.0,2023-03-01 19:00:00
142,261370748,01/04/2023,20:41:00,BROOKLYN,INSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,45-64,M,BLACK,POINT (-73.899435 40.659923),17214.0,2023-01-04 20:41:00
143,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,N,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
144,262205775,01/19/2023,20:52:00,BRONX,OUTSIDE,STREET,N,18-24,M,BLACK,<18,M,BLACK,POINT (-73.897415 40.817024),10937.0,2023-01-19 20:52:00
145,262334290,01/21/2023,22:23:00,BRONX,OUTSIDE,OTHER,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.915354 40.83113),10934.0,2023-01-21 22:23:00
146,265403526,03/20/2023,19:00:00,QUEENS,OUTSIDE,STREET,N,18-24,M,BLACK,25-44,M,BLACK,POINT (-73.79862 40.686146),24670.0,2023-03-20 19:00:00
147,263141403,02/06/2023,15:01:00,BROOKLYN,OUTSIDE,HOUSING,N,18-24,M,BLACK,18-24,M,BLACK,POINT (-73.941114 40.710442),17213.0,2023-02-06 15:01:00
148,263290678,02/08/2023,14:02:00,BROOKLYN,OUTSIDE,STREET,N,<18,M,BLACK,25-44,M,BLACK,POINT (-73.93479149 40.7039358),17213.0,2023-02-08 14:02:00
149,261712055,01/10/2023,21:45:00,MANHATTAN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,WHITE HISPANIC,POINT (-73.944636 40.794494),12426.0,2023-01-10 21:45:00
150,262334289,01/21/2023,04:00:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.884524 40.739221),14784.0,2023-01-21 04:00:00
151,263018683,02/04/2023,00:00:00,BRONX,INSIDE,COMMERCIAL,N,<18,M,BLACK,<18,M,BLACK,POINT (-73.887459 40.837878),11269.0,2023-02-04 00:00:00
152,261467498,01/05/2023,21:05:00,BROOKLYN,OUTSIDE,COMMERCIAL,Y,45-64,M,WHITE,25-44,M,WHITE,POINT (-73.948792 40.585577),13826.0,2023-01-05 21:05:00
153,263499885,02/11/2023,22:04:00,MANHATTAN,INSIDE,COMMERCIAL,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.943873 40.807094),12424.0,2023-02-11 22:04:00
154,262015262,01/16/2023,15:54:00,BROOKLYN,OUTSIDE,STREET,Y,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.9794 40.682811),17619.0,2023-01-16 15:54:00
155,265681414,03/25/2023,17:14:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.90699864 40.67024109),17614.0,2023-03-25 17:14:00
156,265403525,03/20/2023,11:30:00,BROOKLYN,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.926713 40.671245),17615.0,2023-03-20 11:30:00
157,265354390,03/19/2023,01:48:00,BRONX,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,WHITE HISPANIC,POINT (-73.88722 40.855379),10936.0,2023-03-19 01:48:00
158,265339109,03/19/2023,02:14:00,BRONX,OUTSIDE,STREET,N,18-24,M,BLACK,18-24,M,WHITE HISPANIC,POINT (-73.927388 40.834751),10930.0,2023-03-19 02:14:00
159,262067877,01/17/2023,23:59:00,MANHATTAN,OUTSIDE,COMMERCIAL,N,<18,M,BLACK,25-44,M,BLACK,POINT (-73.989637 40.762546),12081.0,2023-01-17 23:59:00
160,262443110,01/24/2023,22:58:00,BRONX,INSIDE,HOUSING,Y,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.906377 40.832218),10934.0,2023-01-24 22:58:00
161,262316278,01/21/2023,14:50:00,QUEENS,OUTSIDE,STREET,N,18-24,M,BLACK,18-24,F,BLACK,POINT (-73.781735 40.682091),24669.0,2023-01-21 14:50:00
162,264080895,02/22/2023,08:25:00,MANHATTAN,INSIDE,HOUSING,N,25-44,M,BLACK,25-44,F,WHITE HISPANIC,POINT (-73.935461 40.811838),13095.0,2023-02-22 08:25:00
163,261528413,01/06/2023,22:57:00,BROOKLYN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.922695 40.634238),13825.0,2023-01-06 22:57:00
164,265339108,03/18/2023,22:05:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.94774422 40.65179719),13510.0,2023-03-18 22:05:00
165,265354390,03/19/2023,01:48:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.88722 40.855379),10936.0,2023-03-19 01:48:00
166,265124472,03/14/2023,10:35:00,BROOKLYN,INSIDE,DWELLING,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.897563 40.663437),17214.0,2023-03-14 10:35:00
167,261964437,01/15/2023,17:13:00,BROOKLYN,INSIDE,DWELLING,N,25-44,M,WHITE,65+,M,BLACK,POINT (-73.932776 40.655847),16866.0,2023-01-15 17:13:00
168,264530498,03/03/2023,00:46:00,BRONX,OUTSIDE,OTHER,N,UNKWOWN,UNKWOWN,UNKWOWN,45-64,M,BLACK,POINT (-73.901755 40.846253),10935.0,2023-03-03 00:46:00
169,265750631,03/27/2023,15:15:00,BROOKLYN,OUTSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.889724 40.668591),17214.0,2023-03-27 15:15:00
170,263083846,02/03/2023,13:00:00,BROOKLYN,INSIDE,DWELLING,Y,45-64,F,BLACK,45-64,M,BLACK,POINT (-73.932223 40.646171),16866.0,2023-02-03 13:00:00
171,262679246,01/28/2023,05:46:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK HISPANIC,POINT (-73.917538 40.825285),10929.0,2023-01-28 05:46:00
172,263482952,02/11/2023,22:06:00,MANHATTAN,INSIDE,DWELLING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,F,BLACK HISPANIC,POINT (-73.934696 40.803226),13093.0,2023-02-11 22:06:00
173,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,Y,25-44,M,WHITE HISPANIC,18-24,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
174,263499886,02/11/2023,05:00:00,BRONX,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK HISPANIC,POINT (-73.863746 40.838955),11271.0,2023-02-11 05:00:00
175,263482953,02/11/2023,23:15:00,STATEN ISLAND,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-74.080232 40.59603),10692.0,2023-02-11 23:15:00
176,262409423,01/24/2023,01:05:00,BROOKLYN,INSIDE,HOUSING,N,18-24,M,BLACK,25-44,M,BLACK,POINT (-73.907529 40.662761),17614.0,2023-01-24 01:05:00
177,261204520,01/01/2023,06:47:00,BRONX,OUTSIDE,STREET,N,18-24,M,BLACK,<18,M,BLACK,POINT (-73.924256 40.812604),10932.0,2023-01-01 06:47:00
178,263481576,02/11/2023,21:40:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.89539 40.86894),11606.0,2023-02-11 21:40:00
179,262882569,02/01/2023,19:00:00,BROOKLYN,OUTSIDE,COMMERCIAL,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.866944 40.676531),17215.0,2023-02-01 19:00:00
180,264270201,02/26/2023,21:47:00,MANHATTAN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.9394577 40.81602546),13095.0,2023-02-26 21:47:00
181,265744133,03/27/2023,11:08:00,BROOKLYN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.979528 40.695772),17212.0,2023-03-27 11:08:00
182,262067876,01/17/2023,03:09:00,BRONX,OUTSIDE,STREET,N,<18,M,BLACK HISPANIC,25-44,M,ASIAN / PACIFIC ISLANDER,POINT (-73.88382097 40.85149942),11269.0,2023-01-17 03:09:00
183,264747807,03/08/2023,18:10:00,MANHATTAN,INSIDE,DWELLING,N,25-44,F,WHITE,25-44,M,BLACK,POINT (-73.937736 40.805388),13093.0,2023-03-08 18:10:00
184,264075661,02/22/2023,16:55:00,BRONX,OUTSIDE,STREET,N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,POINT (-73.927388 40.834751),10930.0,2023-02-22 16:55:00
185,262067878,01/17/2023,15:00:00,BROOKLYN,OUTSIDE,STREET,Y,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.911914 40.63768),13827.0,2023-01-17 15:00:00
186,262334288,01/21/2023,21:17:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.931618 40.626762),13825.0,2023-01-21 21:17:00
187,265006009,03/12/2023,20:20:00,BROOKLYN,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,WHITE HISPANIC,POINT (-73.943353 40.600268),13512.0,2023-03-12 20:20:00
188,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
189,265303127,03/18/2023,02:40:00,BROOKLYN,INSIDE,HOUSING,N,18-24,M,BLACK,18-24,M,BLACK,POINT (-73.898617 40.665678),17214.0,2023-03-18 02:40:00
190,261519678,01/06/2023,14:30:00,BROOKLYN,INSIDE,DWELLING,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.922839 40.663561),17614.0,2023-01-06 14:30:00
191,264600807,03/03/2023,00:23:00,MANHATTAN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.977567 40.721581),11729.0,2023-03-03 00:23:00
192,264250139,02/26/2023,04:00:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,F,BLACK,POINT (-73.821423 40.584346),20532.0,2023-02-26 04:00:00
193,263290678,02/08/2023,14:02:00,BROOKLYN,OUTSIDE,STREET,N,<18,M,BLACK,<18,F,BLACK,POINT (-73.93479149 40.7039358),17213.0,2023-02-08 14:02:00
194,261579695,01/08/2023,01:15:00,MANHATTAN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK HISPANIC,POINT (-73.96095199 40.81861203),12424.0,2023-01-08 01:15:00
195,263444903,02/11/2023,04:26:00,QUEENS,INSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.814705 40.735693),14509.0,2023-02-11 04:26:00
196,265584227,03/23/2023,22:10:00,BRONX,OUTSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.859101 40.878047),11605.0,2023-03-23 22:10:00
197,265006011,03/11/2023,13:45:00,BROOKLYN,INSIDE,DWELLING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.934961 40.649267),16866.0,2023-03-11 13:45:00
198,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,Y,25-44,M,WHITE HISPANIC,45-64,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
199,263290678,02/08/2023,14:02:00,BROOKLYN,OUTSIDE,STREET,N,<18,M,BLACK,<18,M,BLACK HISPANIC,POINT (-73.93479149 40.7039358),17213.0,2023-02-08 14:02:00
200,263189901,02/07/2023,09:00:00,BRONX,OUTSIDE,STREET,Y,18-24,F,BLACK,25-44,M,BLACK,POINT (-73.909895 40.829182),10934.0,2023-02-07 09:00:00
201,263018684,02/04/2023,04:08:00,QUEENS,INSIDE,DWELLING,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.757946 40.603519),20529.0,2023-02-04 04:08:00
202,263891839,02/19/2023,02:30:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.916873 40.698961),13828.0,2023-02-19 02:30:00
203,262334289,01/21/2023,04:00:00,QUEENS,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.884524 40.739221),14784.0,2023-01-21 04:00:00
204,263078584,02/05/2023,09:40:00,QUEENS,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.75471178 40.70453831),15312.0,2023-02-05 09:40:00
205,261948976,01/14/2023,18:20:00,MANHATTAN,OUTSIDE,HOUSING,N,18-24,M,BLACK,25-44,M,BLACK,POINT (-73.964958 40.796382),12422.0,2023-01-14 18:20:00
206,262747863,01/30/2023,07:25:00,BRONX,OUTSIDE,STREET,Y,25-44,M,BLACK,25-44,M,BLACK HISPANIC,POINT (-73.89887473 40.82384965),10937.0,2023-01-30 07:25:00
207,265006010,03/10/2023,15:16:00,BRONX,OUTSIDE,DWELLING,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.872288 40.834463),11610.0,2023-03-10 15:16:00
208,264262260,02/26/2023,18:06:00,QUEENS,OUTSIDE,HOUSING,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.78363 40.685317),24669.0,2023-02-26 18:06:00
209,262334290,01/21/2023,22:23:00,BRONX,OUTSIDE,OTHER,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.915354 40.83113),10934.0,2023-01-21 22:23:00
210,262145575,01/18/2023,16:49:00,QUEENS,OUTSIDE,STREET,N,<18,M,BLACK,<18,M,BLACK,POINT (-73.744911 40.696395),15311.0,2023-01-18 16:49:00
211,263692952,02/15/2023,17:20:00,BRONX,OUTSIDE,STREET,Y,<18,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,POINT (-73.90462205 40.8473932),10935.0,2023-02-15 17:20:00
212,265304929,03/18/2023,05:25:00,QUEENS,OUTSIDE,DWELLING,N,45-64,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,POINT (-73.852163 40.69228),24017.0,2023-03-18 05:25:00
213,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,N,25-44,M,WHITE HISPANIC,18-24,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
214,264658458,03/06/2023,15:17:00,MANHATTAN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.99321 40.765282),12081.0,2023-03-06 15:17:00
215,261712056,01/10/2023,21:33:00,BROOKLYN,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.92463916 40.65250076),16866.0,2023-01-10 21:33:00
216,263950623,02/20/2023,23:30:00,BRONX,INSIDE,DWELLING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.910478 40.841567),10935.0,2023-02-20 23:30:00
217,264319317,02/27/2023,08:16:00,BROOKLYN,INSIDE,DWELLING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.89115 40.659248),17214.0,2023-02-27 08:16:00
218,263073499,02/04/2023,18:55:00,BROOKLYN,OUTSIDE,STREET,Y,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,POINT (-73.860214 40.670555),17215.0,2023-02-04 18:55:00
219,266002888,03/31/2023,23:35:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.90965 40.655923),17614.0,2023-03-31 23:35:00
220,264530499,03/03/2023,10:31:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.95056707 40.66011787),13509.0,2023-03-03 10:31:00
221,262145574,01/18/2023,16:05:00,BRONX,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.887653 40.815372),12343.0,2023-01-18 16:05:00
222,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,N,45-64,M,WHITE HISPANIC,25-44,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
223,264600809,03/04/2023,18:25:00,MANHATTAN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK HISPANIC,POINT (-73.938566 40.845816),13091.0,2023-03-04 18:25:00
224,265750630,03/27/2023,22:11:00,MANHATTAN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.952699 40.803768),12423.0,2023-03-27 22:11:00
225,265966828,03/31/2023,02:18:00,QUEENS,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.910388 40.754926),14787.0,2023-03-31 02:18:00
226,261543381,01/07/2023,07:10:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,F,BLACK,POINT (-73.917957 40.670304),13516.0,2023-01-07 07:10:00
227,263357363,02/09/2023,09:25:00,BROOKLYN,INSIDE,HOUSING,Y,UNKWOWN,UNKWOWN,UNKWOWN,45-64,M,BLACK HISPANIC,POINT (-74.005219 40.673924),13514.0,2023-02-09 09:25:00
228,263482954,02/12/2023,03:30:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,F,BLACK,POINT (-73.843099 40.841322),11270.0,2023-02-12 03:30:00
229,261948977,01/14/2023,16:30:00,MANHATTAN,OUTSIDE,HOUSING,N,18-24,M,BLACK,18-24,M,BLACK HISPANIC,POINT (-73.988116 40.772266),12420.0,2023-01-14 16:30:00
230,262316278,01/21/2023,14:50:00,QUEENS,OUTSIDE,STREET,N,18-24,M,BLACK,18-24,M,BLACK,POINT (-73.781735 40.682091),24669.0,2023-01-21 14:50:00
231,262443110,01/24/2023,22:58:00,BRONX,INSIDE,HOUSING,Y,18-24,M,BLACK,25-44,M,BLACK,POINT (-73.906377 40.832218),10934.0,2023-01-24 22:58:00
232,265354835,03/19/2023,23:48:00,BRONX,INSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.850098 40.903785),11608.0,2023-03-19 23:48:00
233,261579696,01/08/2023,03:52:00,QUEENS,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.815915 40.689451),24015.0,2023-01-08 03:52:00
234,263401452,02/10/2023,16:24:00,QUEENS,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.933414 40.772921),16859.0,2023-02-10 16:24:00
235,263891837,02/18/2023,21:10:00,MANHATTAN,OUTSIDE,STREET,N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,POINT (-73.940318 40.791406),12426.0,2023-02-18 21:10:00
236,262699985,01/29/2023,19:01:00,MANHATTAN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.959195 40.81445),12424.0,2023-01-29 19:01:00
237,264658457,03/06/2023,21:25:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.88002193 40.66314008),17215.0,2023-03-06 21:25:00
238,265354390,03/19/2023,01:48:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,WHITE HISPANIC,POINT (-73.88722 40.855379),10936.0,2023-03-19 01:48:00
239,265005885,03/12/2023,18:13:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,WHITE HISPANIC,POINT (-73.888282 40.835548),11269.0,2023-03-12 18:13:00
240,265681415,03/25/2023,14:07:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.89619649 40.66922726),17214.0,2023-03-25 14:07:00
241,264657997,03/06/2023,21:13:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.856618 40.898562),11275.0,2023-03-06 21:13:00
242,262328362,01/22/2023,14:14:00,BRONX,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK HISPANIC,POINT (-73.914371 40.854737),10931.0,2023-01-22 14:14:00
243,262334288,01/21/2023,21:17:00,BROOKLYN,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.931618 40.626762),13825.0,2023-01-21 21:17:00
244,262586366,01/26/2023,18:23:00,BROOKLYN,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.902874 40.645639),13827.0,2023-01-26 18:23:00
245,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,N,25-44,M,WHITE HISPANIC,45-64,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
246,262318300,01/21/2023,17:52:00,BRONX,OUTSIDE,VEHICLE,N,<18,M,WHITE HISPANIC,<18,M,BLACK,POINT (-73.88032931 40.82130126),11611.0,2023-01-21 17:52:00
247,263429756,02/10/2023,18:20:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,ASIAN / PACIFIC ISLANDER,POINT (-73.777523 40.709302),24332.0,2023-02-10 18:20:00
248,262747864,01/30/2023,02:10:00,MANHATTAN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.920484 40.867904),13092.0,2023-01-30 02:10:00
249,263692953,02/15/2023,06:00:00,QUEENS,OUTSIDE,DWELLING,N,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,POINT (-73.852878 40.749434),14510.0,2023-02-15 06:00:00
250,262145579,01/18/2023,22:18:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,WHITE HISPANIC,POINT (-73.87928 40.753346),14783.0,2023-01-18 22:18:00
251,265354390,03/19/2023,01:48:00,BRONX,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.88722 40.855379),10936.0,2023-03-19 01:48:00
252,264206295,02/25/2023,00:55:00,BROOKLYN,INSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,F,BLACK,POINT (-73.897168 40.667487),17214.0,2023-02-25 00:55:00
253,261437903,01/05/2023,15:51:00,BROOKLYN,OUTSIDE,STREET,N,<18,M,BLACK,<18,M,BLACK,POINT (-73.914608 40.660111),17614.0,2023-01-05 15:51:00
254,265124476,03/14/2023,12:50:00,MANHATTAN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,ASIAN / PACIFIC ISLANDER,POINT (-73.93924858 40.80765394),13093.0,2023-03-14 12:50:00
255,263529053,02/13/2023,00:35:00,STATEN ISLAND,OUTSIDE,STREET,N,18-24,M,WHITE,25-44,M,BLACK,POINT (-74.147734 40.625009),10700.0,2023-02-13 00:35:00
256,265350047,03/19/2023,12:30:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,45-64,F,ASIAN / PACIFIC ISLANDER,POINT (-73.748972 40.749988),14506.0,2023-03-19 12:30:00
257,265730084,03/27/2023,08:15:00,BRONX,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,WHITE HISPANIC,POINT (-73.905107 40.816666),10933.0,2023-03-27 08:15:00
258,262673445,01/29/2023,04:30:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,WHITE HISPANIC,POINT (-73.897846 40.852712),10935.0,2023-01-29 04:30:00
259,264075661,02/22/2023,16:55:00,BRONX,OUTSIDE,STREET,N,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,POINT (-73.927388 40.834751),10930.0,2023-02-22 16:55:00
260,264250139,02/26/2023,04:00:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.821423 40.584346),20532.0,2023-02-26 04:00:00
